167,GEN-CHG-30W-BLK,USB-C 30W Fast Charger,"GaN technology, universal compatibility",Accessories,Chargers,Generic,Generic,Various Suppliers,380.00,699.00,0.09,2.2x2.2x1.1 in,Black,Plastic,6,82,365,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
168,MI-PB-10K-BLK,Mi Power Bank 3i 10000mAh,"18W Fast Charging, Dual USB output",Accessories,Power Banks,Xiaomi,Xiaomi,Xiaomi Technology India,850.00,1299.00,0.25,5.7x2.9x0.6 in,Midnight Black,Plastic/Metal,6,65,285,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
169,RE-PB-20K-BLU,Realme Power Bank 2 20000mAh,"30W Dart Charge, Dual Input/Output",Accessories,Power Banks,Realme,Realme,Realme India,1100.00,1699.00,0.42,6.3x2.9x1.1 in,Blue,Plastic/Metal,6,48,215,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
180,SDSK-MC-64GB,SanDisk Ultra MicroSD 64GB,"Class 10, A1 rated, up to 120MB/s",Accessories,Memory Cards,SanDisk,SanDisk,Western Digital India,320.00,599.00,0.01,0.6x0.4x0.04 in,Red/Grey,Plastic/Silicon,6,88,385,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
181,SDSK-MC-128GB,SanDisk Ultra MicroSD 128GB,"Class 10, A1 rated, 120MB/s read",Accessories,Memory Cards,SanDisk,SanDisk,Western Digital India,650.00,1099.00,0.01,0.6x0.4x0.04 in,Red/Grey,Plastic/Silicon,6,75,325,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
182,HP-PD-32GB,HP USB 3.0 Pen Drive 32GB,"High-speed data transfer, sleek metal body",Accessories,Pen Drives,HP,HP,HP India Sales Pvt Ltd,200.00,399.00,0.01,2.3x0.7x0.3 in,Silver,Metal,6,105,465,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
183,SDSK-PD-64GB,SanDisk Ultra USB 3.0 Pen Drive 64GB,"Up to 130MB/s, retractable design",Accessories,Pen Drives,SanDisk,SanDisk,Western Digital India,380.00,699.00,0.01,2.2x0.5x0.4 in,Black,Plastic,6,90,395,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
184,GEN-AUX-CBL-1M,AUX Cable 3.5mm 1M,"Gold-plated connectors, braided cable",Accessories,Cables,Generic,Generic,Various Suppliers,80.00,149.00,0.04,1 meter,Black,Copper/Nylon,6,123,545,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
185,GEN-DP-CBL-2M,DisplayPort Cable 2M 4K,"DP 1.4, 4K@144Hz support",Accessories,Cables,Generic,Generic,Various Suppliers,280.00,499.00,0.14,2 meters,Black,PVC/Copper,6,42,185,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
186,GEN-ETH-CBL-3M,Ethernet Cable Cat6 3M,"Gigabit speed, gold-plated RJ45",Accessories,Cables,Generic,Generic,Various Suppliers,120.00,249.00,0.16,3 meters,Blue,PVC/Copper,6,75,325,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
187,GEN-VGA-CBL-2M,VGA Cable 2M,"HD 1080p support, ferrite cores",Accessories,Cables,Generic,Generic,Various Suppliers,100.00,199.00,0.12,2 meters,Black,PVC/Copper,6,65,285,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
188,GEN-TYPEC-HDMI,USB-C to HDMI Adapter,"4K@60Hz support, aluminum body",Accessories,Adapters,Generic,Generic,Various Suppliers,450.00,799.00,0.05,2.4x1.2x0.5 in,Space Grey,Aluminum/Plastic,6,52,225,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
189,GEN-MULTIPORT-HUB,USB-C Multiport Adapter 7-in-1,"HDMI, USB 3.0, SD/TF, PD charging",Accessories,Adapters,Generic,Generic,Various Suppliers,850.00,1499.00,0.08,4.3x2.0x0.6 in,Space Grey,Aluminum/Plastic,6,38,165,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
190,LOG-WEBCAM-C270,Logitech C270 HD Webcam,"720p HD video, built-in mic, auto light correction",Accessories,Computer Accessories,Logitech,Logitech,Logitech India,1400.00,1995.00,0.11,2.8x2.8x2.4 in,Black,Plastic,6,22,95,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
1,IP15P-128-BLK,iPhone 15 Pro 128GB Black Titanium,"A17 Pro chip, 48MP camera, Titanium design",Mobile Phones,Premium Smartphones,Apple,Apple,Apple India Pvt Ltd,114000.00,134900.00,0.19,5.81x2.78x0.32 in,Black Titanium,Titanium/Glass,12,10,45,t,f,2023-09-22,,2023-09-22 00:00:00,2024-01-08 00:00:00
2,IP15P-256-BLU,iPhone 15 Pro 256GB Blue Titanium,"A17 Pro chip, 48MP camera, 256GB storage",Mobile Phones,Premium Smartphones,Apple,Apple,Apple India Pvt Ltd,124000.00,144900.00,0.19,5.81x2.78x0.32 in,Blue Titanium,Titanium/Glass,12,8,38,t,f,2023-09-22,,2023-09-22 00:00:00,2024-01-08 00:00:00
4,IP15-256-PINK,iPhone 15 256GB Pink,"A16 Bionic, Dynamic Island, 48MP camera",Mobile Phones,Premium Smartphones,Apple,Apple,Apple India Pvt Ltd,76000.00,89900.00,0.17,5.81x2.82x0.31 in,Pink,Aluminum/Glass,12,12,58,t,f,2023-09-22,,2023-09-22 00:00:00,2024-01-08 00:00:00
5,SGS24U-256-GRY,Samsung Galaxy S24 Ultra 256GB Gray,"200MP camera, S Pen, Snapdragon 8 Gen 3",Mobile Phones,Premium Smartphones,Samsung,Samsung,Samsung India Electronics,105000.00,129999.00,0.23,6.39x3.11x0.34 in,Titanium Gray,Titanium/Glass,12,12,52,t,f,2024-01-17,,2024-01-17 00:00:00,2024-01-17 00:00:00
6,SGS24U-512-BLK,Samsung Galaxy S24 Ultra 512GB Black,"200MP camera, S Pen, 512GB storage",Mobile Phones,Premium Smartphones,Samsung,Samsung,Samsung India Electronics,125000.00,149999.00,0.23,6.39x3.11x0.34 in,Titanium Black,Titanium/Glass,12,8,35,t,f,2024-01-17,,2024-01-17 00:00:00,2024-01-17 00:00:00
7,SGS24-128-CRM,Samsung Galaxy S24 128GB Cream,"50MP camera, Exynos 2400, Compact flagship",Mobile Phones,Premium Smartphones,Samsung,Samsung,Samsung India Electronics,60000.00,79999.00,0.17,5.79x2.78x0.30 in,Marble Cream,Aluminum/Glass,12,18,75,t,f,2024-01-17,,2024-01-17 00:00:00,2024-01-17 00:00:00
170,GEN-USBC-CBL-1M,USB-C to USB-C Cable 1M,"Braided nylon, fast charging support",Accessories,Cables,Generic,Generic,Various Suppliers,120.00,249.00,0.05,1 meter,Black,Nylon/Copper,6,155,685,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
171,GEN-LGHT-CBL-1M,Lightning to USB-C Cable 1M,"MFi certified, fast charging",Accessories,Cables,Generic,Generic,Various Suppliers,200.00,399.00,0.04,1 meter,White,PVC/Copper,6,118,525,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
172,LOG-MSE-M171-BLK,Logitech M171 Wireless Mouse,"2.4GHz wireless, 12-month battery",Accessories,Computer Accessories,Logitech,Logitech,Logitech India,450.00,695.00,0.08,4.4x2.4x1.5 in,Black,Plastic,6,52,225,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
173,HP-MSE-Z3700-SLV,HP Z3700 Wireless Mouse,"Slim design, Blue LED tracking",Accessories,Computer Accessories,HP,HP,HP India Sales Pvt Ltd,480.00,749.00,0.06,4.2x2.3x1.4 in,Silver,Plastic,6,45,195,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
174,AMT-LBAG-15-BLK,"American Tourister Laptop Bag 15.6'"","Padded compartment, water resistant",Accessories,Laptop Bags,American Tourister,American Tourister,Samsonite India,850.00,1299.00,0.52,15.7x11.8x4.3 in,Black,Polyester,6,32,145,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
175,HP-LBAG-ESS-15,"HP Essential Laptop Bag 15.6'"","Top-loading design, organized storage",Accessories,Laptop Bags,HP,HP,HP India Sales Pvt Ltd,650.00,999.00,0.48,15.7x11.4x3.9 in,Black,Polyester,6,40,175,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
176,GEN-USBHUB-4P,USB Hub 4 Port 3.0,"High-speed data transfer, plug and play",Accessories,Computer Accessories,Generic,Generic,Various Suppliers,250.00,449.00,0.06,3.5x1.2x0.6 in,Black,Plastic,6,65,285,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
177,GEN-COOLER-LP15,"Laptop Cooling Pad 15.6'"","2 fans, adjustable height, LED lights",Accessories,Computer Accessories,Generic,Generic,Various Suppliers,550.00,899.00,0.65,14.2x11.0x1.4 in,Black,Plastic/Metal,6,38,165,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
178,GEN-HDMI-2M,HDMI Cable 2 Meter 4K,"HDMI 2.0, 4K@60Hz support, gold-plated",Accessories,Cables,Generic,Generic,Various Suppliers,150.00,299.00,0.12,2 meters,Black,PVC/Copper,6,110,485,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
179,SDSK-MC-32GB,SanDisk Ultra MicroSD 32GB,"Class 10, Up to 120MB/s read speed",Accessories,Memory Cards,SanDisk,SanDisk,Western Digital India,180.00,349.00,0.01,0.6x0.4x0.04 in,Red/Grey,Plastic/Silicon,6,95,425,t,f,2023-01-01,,2023-01-01 00:00:00,2024-01-08 00:00:00
